time;x;y
51.688488;424;167
51.715908;428;167
51.751999;432;167
51.802751;428;167
51.849875;442;176
51.884659;444;176
51.916234;447;176
51.948715;448;176
51.984470;450;175
52.016885;451;175
52.048424;452;175
52.085777;452;176
52.116410;453;171
52.149048;453;172
52.184458;452;173
52.210303;452;174
52.250365;450;174
52.282566;447;174
52.314592;445;170
52.350852;441;171
52.382436;438;172
52.414328;437;172
52.450686;436;172
52.482351;436;172
52.515253;437;171
52.550822;437;172
52.582849;438;172
52.614386;437;172
52.647672;436;171
52.682797;435;170
52.715122;433;171
52.746521;431;171
52.782869;429;172
52.814477;427;172
52.846649;426;172
52.882765;425;173
52.914437;424;174
52.946408;423;174
52.982606;422;174
53.014728;421;174
53.046958;420;175
53.082458;420;175
53.114346;419;175
53.146757;418;175
53.182439;418;175
53.214460;417;175
53.246712;417;175
53.278688;417;175
53.314666;417;175
53.346722;418;175
53.378446;418;175
53.414736;418;175
53.446703;418;175
53.478568;418;175
53.515043;419;175
53.546796;419;175
53.578597;420;175
53.614464;421;175
53.646539;421;176
53.678698;421;176
53.714417;421;177
53.746278;422;176
53.778392;422;176
53.810953;422;176
53.846681;423;176
53.879299;423;176
53.910434;423;176
53.946562;423;176
53.978707;424;176
54.010422;424;176
54.046316;425;176
54.078706;425;175
54.110711;426;175
54.146905;426;176
54.178840;426;176
54.210584;426;176
54.246754;426;176
54.279678;427;176
54.310769;427;176
54.346823;427;176
54.378545;427;176
54.410989;427;176
54.442897;427;176
54.478898;427;176
54.510581;426;176
54.542769;426;176
54.578480;425;176
54.610572;425;176
54.642492;424;176
54.678316;424;176
54.710779;423;176
54.742758;423;176
54.778452;423;176
54.810673;423;176
54.842635;423;176
54.879230;423;176
54.910742;423;176
54.943949;424;176
54.974744;424;175
55.011032;425;175
55.043880;426;174
55.075007;427;174
55.111742;428;173
55.142846;429;172
55.174944;429;172
55.210601;429;172
55.242832;427;172
55.274834;425;172
55.310968;422;175
55.342877;420;175
55.374844;416;175
55.411238;413;175
55.442604;410;181
55.475164;407;181
55.508219;405;180
55.543033;403;180
55.575347;401;180
55.607256;400;180
55.642410;399;181
55.674865;398;181
55.706801;398;181
55.742676;397;181
55.775542;396;182
55.806805;396;183
55.842805;396;183
55.874956;396;184
55.906840;396;184
55.942778;396;184
55.974799;396;185
56.007094;397;185
56.042690;397;185
56.074713;397;185
56.106691;398;181
56.139946;398;181
56.174882;399;181
56.207083;399;181
56.238656;400;181
56.275087;400;181
56.306457;400;181
56.338774;401;181
56.374682;401;181
56.406683;402;181
56.438675;403;181
56.474682;404;180
56.506970;404;180
56.538862;405;180
56.574435;406;180
56.606666;406;180
56.638653;407;179
56.670637;408;179
56.706807;408;179
56.738644;409;179
56.770425;409;179
56.806769;409;179
56.838664;410;179
56.870491;410;179
56.906783;410;179
56.938574;409;179
56.971169;409;179
57.006961;409;179
57.038661;409;179
57.070423;409;179
57.107164;410;178
57.139241;410;178
57.174842;410;178
57.212944;411;178
57.239698;411;178
57.274908;411;178
57.305700;411;178
57.340196;411;178
57.371120;412;178
57.403714;412;179
57.438858;412;179
57.471016;412;179
57.503017;412;179
57.538474;413;180
57.570995;413;180
57.602773;413;180
57.639190;413;180
57.670670;413;180
57.704076;413;179
57.740711;414;179
57.770638;415;178
57.804628;416;178
57.835325;417;178
57.871228;418;177
57.902905;419;177
57.935297;419;178
57.970708;420;178
58.002540;421;178
58.035663;421;178
58.071144;422;178
58.102546;423;178
58.135844;423;178
58.170927;424;178
58.202940;425;178
58.234817;425;178
58.270659;426;178
58.302591;427;178
58.335357;427;178
58.367643;428;178
58.404601;428;178
58.434671;429;178
58.466804;429;179
58.502918;429;179
58.534847;430;178
58.566754;430;179
58.603010;430;179
58.635888;430;179
58.666626;430;179
58.703144;431;179
58.735304;431;179
58.777197;431;179
58.802781;431;179
58.836027;431;179
58.867571;431;179
58.898736;431;179
58.940668;431;179
58.967615;430;179
58.999169;430;179
59.034649;430;179
59.066726;430;179
59.099191;430;178
59.134685;430;178
59.166681;429;178
59.198687;429;178
59.237339;429;178
59.266488;429;178
59.299134;429;178
59.336367;429;177
59.380749;428;178
59.401737;428;178
59.434752;428;178
59.471708;428;178
59.502650;428;177
59.531071;428;177
59.567217;428;177
59.599743;428;177
59.633780;428;177
59.668465;426;187
59.698671;426;187
59.730901;426;187
59.773135;426;187
59.799355;426;187
59.834045;426;187
59.867369;426;187
59.898860;428;177
59.931596;427;187
59.966890;429;177
59.999242;429;177
60.030793;429;177
60.063178;429;177
60.098691;430;177
60.130680;430;177
60.163355;430;177
60.198694;430;177
60.230672;430;177
60.262999;430;177
60.298675;430;177
60.330504;430;177
60.362732;430;177
60.398645;428;187
60.431348;428;187
60.467839;428;187
60.498701;429;178
60.530736;429;178
60.564070;429;178
60.595256;429;178
60.630663;429;178
60.663129;429;178
60.695270;429;178
60.730792;429;178
60.762496;429;178
60.798865;429;178
60.831239;429;178
60.862841;429;178
60.894567;429;178
60.930693;429;178
60.962704;429;178
60.995542;429;178
61.030796;429;178
61.062838;429;178
61.095198;429;178
61.130852;429;178
61.162910;429;178
61.194770;429;178
61.226897;429;178
61.262879;429;178
61.294786;429;178
61.327490;429;178
61.362851;429;178
61.394726;430;178
61.426690;430;178
61.462990;430;178
61.495479;430;178
61.536263;430;178
61.563405;430;178
61.594928;430;178
61.627178;430;179
61.662701;430;179
61.694886;430;179
61.726644;430;179
61.759096;430;179
61.799776;430;179
61.827343;430;179
61.859609;430;179
61.894701;430;179
61.926717;430;179
61.959212;430;179
61.994906;430;179
62.027107;430;178
62.064776;429;179
62.094958;429;179
62.126754;429;179
62.159499;429;179
62.195368;430;179
62.228304;430;179
62.259119;430;179
62.290707;430;179
62.326729;430;179
62.358763;430;179
62.390735;430;180
62.427356;430;180
62.459285;430;180
62.491913;430;180
62.526649;430;180
62.558761;429;180
62.591448;430;179
62.626760;429;180
62.658917;430;180
62.691008;430;179
62.726740;430;179
62.758785;430;179
62.791234;430;179
62.827223;430;180
62.858828;430;179
62.891352;430;179
62.922643;430;180
62.958726;430;180
62.990914;430;180
63.023311;430;180
63.058832;430;180
63.091446;430;180
63.123040;429;180
63.158774;429;180
63.190847;429;180
63.222962;429;180
63.258908;430;180
63.290944;430;180
63.322691;430;180
63.359319;430;180
63.392131;430;180
63.423330;430;180
63.454965;430;180
63.491171;430;180
63.522934;430;180
63.555192;430;180
63.591052;430;180
63.631629;430;180
63.655276;430;180
63.691373;430;180
63.723594;430;180
63.755331;430;180
63.790848;430;180
63.822744;430;180
63.862446;429;180
63.891211;429;180
63.923441;429;180
63.955655;429;179
63.987270;429;179
64.022715;429;179
64.055520;429;179
64.087923;429;179
64.122928;428;179
64.154753;426;179
64.186799;424;179
64.222737;421;179
64.254717;418;186
64.286851;414;185
64.322947;410;185
64.355364;406;184
64.387265;402;184
64.426613;397;185
64.454903;392;185
64.487271;386;185
64.523689;380;186
64.554863;359;193
64.586947;353;196
64.619572;348;196
64.654845;343;197
64.687892;339;197
64.719403;336;197
64.755140;335;198
64.792921;334;198
64.824363;334;198
64.855204;335;197
64.887653;338;196
64.918890;342;194
64.955149;348;193
64.990950;356;191
65.018783;379;186
65.054900;387;186
65.087048;395;185
65.119443;404;185
65.151281;413;184
65.187366;424;185
65.218852;434;186
65.250917;444;181
65.287278;454;182
65.319170;464;184
65.351188;472;185
65.393010;477;187
65.420478;468;162
65.452775;472;166
65.485448;471;182
65.516981;475;188
65.553323;534;188
65.585378;336;371
65.617423;344;371
65.652942;351;371
65.685239;356;371
65.717623;358;371
65.753575;360;371
65.785115;360;371
65.816981;360;371
65.852884;358;371
65.885058;355;371
65.917786;350;371
65.958339;344;371
65.986676;336;371
66.017109;534;184
66.049270;478;180
66.087568;475;173
66.123759;475;172
66.149384;476;171
66.187441;468;167
66.217460;454;163
66.249695;439;161
66.285442;425;163
66.317469;411;161
66.349442;397;161
66.385464;384;160
66.417666;371;160
66.449272;358;159
66.484833;347;159
66.523523;337;158
66.548992;328;159
66.581464;320;160
66.623810;312;161
66.649304;306;162
66.682389;302;163
66.717359;299;164
66.755862;298;165
66.786429;298;165
66.817146;299;166
66.855585;302;166
66.881412;305;166
66.918359;309;166
66.948939;314;165
66.981041;319;166
67.017048;324;166
67.049249;329;167
67.081658;333;168
67.112956;338;168
67.149213;343;168
67.181693;347;168
67.212898;351;169
67.248876;354;170
67.280899;356;171
67.313135;359;171
67.348926;361;171
67.383672;363;171
67.413137;365;171
67.449566;366;171
67.480974;368;171
67.513029;369;171
67.548974;369;171
67.581153;370;170
67.613464;371;169
67.649362;371;169
67.681738;372;168
67.713893;373;168
67.744908;373;168
67.780886;374;167
67.813291;375;167
67.844965;377;167
67.881596;378;167
67.913214;380;167
67.945693;382;167
67.981032;384;167
68.013938;386;167
68.045044;389;167
68.081082;392;167
68.112995;395;167
68.145511;398;167
68.181071;401;167
68.212928;403;168
68.246174;406;169
68.277283;408;170
68.314160;410;171
68.345280;411;170
68.377126;413;170
68.413591;413;171
68.444894;414;171
68.477458;415;171
68.513052;415;171
68.545489;416;171
68.577170;416;172
68.612875;416;172
68.644952;416;172
68.677643;416;172
68.716700;415;173
68.745354;415;173
68.777237;415;173
68.808972;415;173
68.845195;415;173
68.877020;415;173
68.909563;415;173
68.945279;415;173
68.976941;415;173
69.009496;415;174
69.045614;415;174
69.077116;415;174
69.109201;416;174
69.145068;416;174
69.177272;416;174
69.209215;417;174
69.246128;417;174
69.277058;417;174
69.308856;418;174
69.345481;418;174
69.377027;418;175
69.408986;418;175
69.441710;418;175
69.476980;418;175
69.509096;418;175
69.543398;418;175
69.577171;418;175
69.609090;418;175
69.641151;419;175
69.677552;419;175
69.709097;419;175
69.741925;419;175
69.777019;419;175
69.809123;419;175
69.841281;419;175
69.877617;419;175
69.909928;419;175
69.941548;419;175
69.973197;419;175
70.009709;419;175
70.041321;419;175
70.073173;420;175
70.109115;420;175
70.141275;420;175
70.173491;421;175
70.209621;421;175
70.241003;421;174
70.273135;421;175
70.309314;422;175
70.341222;422;175
70.373294;422;175
70.409687;422;175
70.441574;423;175
70.473193;423;175
70.505194;423;175
70.541363;423;175
70.573525;423;175
70.607358;423;175
70.641384;423;175
70.673162;423;175
70.705592;423;175
70.741103;423;175
70.773199;423;175
70.805258;423;175
70.842052;423;175
70.873694;423;175
70.905137;423;175
70.941611;423;175
70.973026;423;175
71.005214;423;175
71.041683;424;175
71.073430;424;175
71.105631;424;175
71.137728;424;175
71.173724;424;175
71.205161;424;175
71.237240;424;175
71.273198;424;175
71.304978;424;175
71.337181;424;175
71.373247;424;175
71.405161;424;175
71.437155;424;175
71.473358;423;175
71.505105;423;175
71.537295;422;175
71.573259;422;175
71.605615;422;175
71.637240;421;175
71.669395;421;175
71.705371;421;175
71.737795;421;175
71.769226;421;175
71.805343;420;175
71.837478;420;175
71.869088;420;176
71.905193;420;176
71.937705;421;176
71.970132;421;176
72.005180;421;176
72.037179;421;176
72.070742;422;176
72.105358;422;175
72.137619;422;176
72.169222;422;176
72.201666;423;176
72.237380;423;176
72.269209;423;176
72.301396;423;176
72.337105;423;176
72.369622;423;176
72.401464;423;176
72.437132;423;176
72.469718;424;175
72.501089;424;176
72.537148;424;176
72.569246;424;176
72.601504;424;176
72.637388;424;176
72.669170;424;176
72.702326;424;176
72.737577;424;176
72.769069;424;176
72.801652;424;176
72.833775;424;176
72.869198;424;176
72.901724;424;176
72.933157;424;176
72.969596;424;176
73.001251;424;176
73.033328;424;176
73.069382;424;176
73.101418;424;176
73.133514;425;176
73.169258;425;176
73.201699;425;176
73.233449;426;176
73.269351;426;175
73.301692;426;175
73.333160;426;175
73.365395;427;175
73.401140;427;175
73.434738;427;175
73.466162;427;175
73.501440;427;175
73.533547;427;175
73.565583;427;176
73.601577;426;176
73.633411;426;176
73.665277;426;176
73.701383;426;176
73.733222;426;176
73.765889;426;176
73.801408;426;176
73.833305;426;176
73.865303;426;176
73.897737;426;176
73.933477;426;176
73.965397;426;176
73.997738;426;176
74.033788;427;175
74.067428;427;175
74.097395;427;175
74.133779;427;175
74.165764;427;175
74.197603;427;175
74.233494;427;175
74.265340;427;175
74.299500;427;175
74.333706;427;175
74.365804;427;175
74.397501;427;175
74.433421;427;175
74.465604;427;175
74.497392;427;175
74.529916;428;174
74.565773;428;174
74.597054;428;174
74.630576;428;174
74.665132;428;174
74.697796;428;174
74.729929;428;175
74.765631;429;175
74.797224;429;175
74.829381;429;175
74.865733;429;175
74.897261;429;175
74.929382;429;175
74.965822;429;175
74.997732;429;175
75.029299;429;175
75.061781;429;175
75.097844;429;176
75.129184;429;176
75.161453;429;176
75.197277;429;176
75.229611;429;176
75.261272;429;176
75.297864;429;176
75.330025;429;176
75.363879;429;176
75.397726;429;176
75.429440;429;176
75.461833;429;177
75.497814;429;177
75.529461;429;177
75.561696;429;177
75.602487;429;177
75.629843;429;177
75.661467;429;177
75.693894;429;177
75.730164;429;177
75.761762;429;177
75.793487;429;177
75.829619;429;177
75.861272;429;177
75.893495;429;177
75.929821;429;177
75.961869;429;177
75.993747;429;177
76.030927;429;177
76.061649;429;177
76.093467;429;177
76.129610;429;177
76.161401;429;177
76.193994;429;177
76.225875;429;177
76.262123;429;177
76.293675;429;177
76.326016;429;177
76.361324;429;177
76.393851;429;177
76.425930;429;177
76.461354;429;177
76.493632;429;177
76.525375;429;177
76.561713;429;177
76.593712;429;177
76.625308;429;177
76.661360;429;177
76.693265;429;177
76.725918;429;177
76.757603;429;177
76.793211;429;177
76.825224;429;177
76.861159;428;177
76.893865;428;177
76.919503;428;177
76.960081;428;178
76.991695;429;177
77.024043;429;177
77.059740;429;177
77.091894;429;177
77.123542;429;178
77.159352;429;177
77.191401;429;177
77.223486;429;177
77.259904;429;177
77.291312;429;177
77.323833;429;177
77.359936;429;177
77.391462;430;177
77.423882;430;177
77.459858;430;177
77.492139;429;177
77.523945;429;177
77.556160;429;177
77.591588;429;177
77.623489;429;177
77.656228;429;177
77.691851;429;177
77.723961;429;177
77.757223;429;177
77.791550;429;177
77.823208;429;177
77.855707;429;177
77.892039;429;177
77.923673;429;177
77.955394;429;177
77.991434;429;177
78.023378;430;177
78.055476;430;177
78.091481;430;177
78.123334;430;177
78.155444;430;177
78.187411;430;177
78.223317;430;177
78.262575;430;177
78.287998;430;177
78.324015;430;177
78.355385;430;177
78.387399;430;177
78.423303;430;177
78.455345;430;177
78.487345;430;177
78.530072;430;177
78.555338;430;177
78.587936;430;177
78.623659;430;178
78.655631;430;178
78.687458;430;178
78.719324;431;178
78.755229;431;178
78.787397;431;178
78.819897;431;178
78.855821;431;178
78.897559;432;178
78.920010;432;178
78.955398;432;178
78.989745;432;178
79.019716;432;178
79.055705;432;178
79.087601;432;177
79.119541;432;177
79.155941;432;177
79.188008;431;177
79.219824;431;177
79.251847;431;177
79.288055;430;177
79.319958;430;177
79.351506;430;177
79.387365;429;178
79.419456;429;177
79.451311;429;177
79.487335;429;177
79.519763;429;177
79.556642;429;178
79.589015;429;178
79.631336;429;178
79.651414;429;178
79.695084;429;178
79.720090;429;178
79.751280;429;178
79.788372;430;178
79.821917;430;178
79.851534;430;178
79.883683;430;178
79.920157;430;178
79.953790;430;178
79.983680;430;178
80.019689;430;178
80.053393;430;178
80.083641;430;178
80.120453;430;178
80.151328;430;178
80.187692;430;178
80.219328;430;178
80.251316;430;178
80.284308;430;178
80.319744;431;178
80.352665;431;179
80.383404;431;179
80.415875;431;179
80.451614;432;179
80.483425;432;179
80.520059;432;179
80.554128;433;179
80.584719;433;179
80.616461;433;179
80.651469;433;179
80.684608;434;179
80.715650;434;179
80.751573;434;179
80.783465;434;179
80.815761;434;179
80.852350;434;179
80.887565;434;179
80.915967;434;179
80.955569;434;179
80.984058;433;179
81.017054;433;179
81.051730;433;179
81.083914;433;179
81.115448;434;179
81.147641;434;179
81.186160;434;180
81.216018;434;180
81.256448;434;180
81.286634;434;180
81.315356;435;180
81.347618;435;180
81.384264;436;180
81.423475;436;180
81.449068;437;180
81.483688;437;180
81.516871;437;180
81.549698;437;180
81.579621;438;180
81.616121;438;180
81.647980;438;180
81.680970;438;180
81.716022;438;180
81.747806;438;180
81.780066;438;180
81.815963;438;180
81.847808;438;180
81.879671;438;180
81.915929;438;180
81.948718;438;180
81.979750;439;180
82.016531;439;180
82.047472;439;180
82.079572;439;180
82.111829;439;180
82.147894;439;180
82.184084;439;180
82.212035;439;180
82.247595;439;180
82.279633;439;180
82.311480;439;180
82.347435;439;181
82.379679;439;181
82.411434;439;181
82.447792;439;181
82.480201;439;181
82.511747;439;181
82.547613;439;181
82.579426;439;181
82.613717;439;181
82.647820;439;181
82.679716;438;181
82.711663;438;181
82.744014;438;181
82.780044;438;181
82.811723;437;181
82.844032;437;181
82.879432;437;181
82.911574;437;181
82.944745;437;181
82.981186;437;181
83.011824;437;181
83.043877;436;181
83.079672;436;181
83.111388;436;181
83.143630;436;181
83.179674;436;181
83.212068;435;181
83.243419;435;181
83.275568;435;181
83.311422;434;181
83.343547;433;181
83.375512;433;181
83.411853;432;182
83.443779;432;182
83.475686;431;182
83.511720;431;182
83.543842;430;182
83.575539;430;182
83.611414;430;182
83.643439;430;182
83.675992;429;182
83.712124;429;182
83.743872;429;182
83.776051;429;182
83.807804;429;182
83.844027;429;182
83.875840;429;182
83.907415;429;182
83.944005;429;182
83.975655;429;183
84.007624;429;183
84.043971;429;183
84.076055;429;183
84.107756;430;182
84.144110;430;182
84.176049;430;182
84.208042;430;182
84.244090;430;182
84.275923;430;183
84.307876;430;183
84.344112;430;183
84.375749;430;183
84.410159;430;183
84.440115;430;183
84.475670;429;183
84.507749;429;183
84.540010;429;183
84.575664;429;183
84.607677;429;183
84.640087;429;183
84.676020;429;183
84.708085;429;183
84.739854;429;183
84.776185;429;183
84.807595;429;183
84.839951;430;183
84.876123;430;183
84.907945;430;183
84.940331;430;183
84.971930;430;183
85.007470;430;183
85.039831;430;183
85.073375;431;183
85.108157;431;183
85.139799;431;183
85.171592;431;183
85.207930;431;183
85.239584;431;183
85.271893;431;183
85.307858;431;183
85.340558;431;183
85.377962;431;183
85.409751;431;183
85.441493;430;183
85.474667;430;183
85.503621;430;183
85.540008;430;183
85.572059;430;183
85.603750;430;183
85.640032;430;183
85.671903;430;183
85.703890;430;183
85.739448;430;183
85.771634;430;183
85.804904;431;183
85.839626;431;183
85.875998;431;183
85.904573;431;183
85.940285;432;183
85.972399;432;183
86.007452;433;183
86.039803;433;183
86.071714;433;183
86.103975;433;183
86.135864;433;183
86.172679;433;183
86.204289;434;182
86.235785;434;182
86.271925;433;183
86.304082;433;183
86.335885;433;183
86.372156;433;182
86.404113;432;183
86.436177;432;183
86.472149;431;183
86.504265;431;183
86.535617;431;182
86.572249;430;183
86.603481;430;183
86.635645;430;182
86.667892;430;182
86.703907;430;182
86.736271;429;183
86.767870;429;183
86.803750;429;183
86.836190;429;183
86.868442;429;183
86.903678;429;183
86.935776;429;183
86.967853;429;183
87.003675;430;183
87.035793;430;183
87.067783;430;183
87.103979;431;183
87.137517;431;183
87.167569;431;183
87.199697;431;183
87.235633;431;183
87.267674;431;183
87.299587;431;183
87.335784;431;183
87.368203;431;183
87.399598;431;183
87.435958;431;183
87.467817;431;183
87.500101;431;183
87.535688;431;183
87.567893;431;183
87.600088;431;183
87.635742;431;183
87.667845;431;183
87.700427;431;183
87.735957;431;183
87.768099;431;183
87.799726;431;183
87.831786;431;183
87.868064;431;183
87.900185;431;183
87.932148;431;183
87.967877;431;183
87.999660;431;183
88.032279;431;183
88.073758;431;183
88.104283;431;183
88.132449;431;183
88.168373;431;183
88.199605;431;183
88.232054;432;183
88.268078;432;183
88.300628;432;183
88.331910;432;184
88.365549;432;184
88.404451;432;184
88.434395;433;183
88.464692;433;183
88.506608;433;183
88.531635;433;183
88.565916;433;183
88.603228;433;183
88.631800;433;183
88.681092;433;183
88.704016;433;183
88.741062;433;183
88.799746;432;183
88.833191;432;183
88.863017;432;183
88.900138;432;183
88.931242;432;183
88.962982;431;183
88.999055;431;183
89.031090;431;183
89.063461;431;183
89.104859;431;183
89.131129;431;183
89.162781;431;183
89.199781;431;183
89.230978;431;183
89.268677;431;183
89.300450;431;183
89.337033;431;183
89.366885;431;183
89.399746;431;183
89.445659;431;183
89.468288;431;183
89.497118;431;183
89.531561;430;183
89.563433;430;183
89.597689;430;183
89.630920;430;183
89.665024;430;183
89.703008;429;184
89.721048;430;183
89.761643;430;182
89.802889;429;183
89.834920;429;183
89.891791;429;183
89.901390;429;183
89.928233;429;183
89.964649;429;183
90.000472;429;183
90.030704;429;184
90.063862;429;183
90.095026;429;183
90.127389;429;183
90.166333;429;183
90.194801;429;183
90.226766;429;183
90.264533;428;184
90.294972;428;184
90.344490;428;184
90.400588;428;183
90.430148;428;184
90.475743;428;183
90.532083;428;182
90.564843;428;183
90.605340;428;183
90.619557;428;182
90.649584;428;183
90.695968;428;182
90.726698;428;182
90.765067;428;182
90.803729;428;182
90.825115;428;182
90.860843;428;182
90.893285;428;183
90.925705;428;183
90.960874;428;183
91.001219;428;183
91.026323;428;183
91.075834;428;183
91.111011;429;182
91.165964;429;183
91.190975;429;183
91.227253;429;182
91.270613;428;183
91.290973;428;183
91.327857;428;183
91.405924;428;183
91.407118;428;183
91.461906;428;183
91.468742;428;183
91.517910;427;183
91.558665;427;182
91.593198;427;183
91.630774;427;182
91.659004;427;183
91.693254;427;182
91.729843;427;182
91.767216;427;182
91.827290;427;182
91.858974;427;183
91.892959;427;183
91.928071;427;183
91.958822;427;183
91.988972;427;183
92.025012;427;183
92.064808;427;182
92.089341;427;182
92.125767;427;183
92.157996;427;183
92.188905;428;182
92.225379;428;182
92.257426;428;182
92.298380;428;182
92.325450;428;182
92.357002;428;183
92.388992;428;183
92.421459;429;182
92.456868;429;182
92.489256;429;182
92.521199;429;182
92.557056;429;182
92.589344;429;182
92.626518;429;182
92.657557;429;182
92.697996;429;182
92.709349;428;181
92.761704;428;181
92.789714;427;181
92.831863;426;182
92.857842;425;182
92.893922;424;182
92.927997;422;182
92.956587;420;182
92.988452;418;182
93.020231;416;182
93.058765;414;182
93.088219;411;181
93.120058;409;182
93.156518;406;182
93.188784;404;182
93.220564;403;182
93.255796;402;182
93.288783;401;182
93.320221;401;182
93.355903;402;182
93.388063;402;182
93.420212;403;182
93.452178;403;182
93.488584;404;182
93.520423;405;182
93.552449;405;182
93.588332;406;182
93.620588;407;182
93.651738;407;183
93.688753;408;182
93.720465;408;182
93.752536;408;182
93.788539;408;183
93.820709;408;183
93.851986;408;182
93.888454;408;182
93.919976;408;182
93.952125;408;182
93.983995;408;182
94.020097;408;182
94.052568;408;182
94.084337;408;182
94.119873;409;182
94.151975;409;182
94.185399;410;182
94.220328;411;183
94.252149;412;183
94.284023;413;183
94.320583;414;184
94.351948;415;184
94.388243;417;177
94.420074;418;177
94.451865;420;177
94.484626;421;177
94.520458;422;177
94.552709;422;177
94.584792;423;176
94.616168;424;176
94.652491;425;176
94.684258;425;176
94.716853;426;176
94.751896;427;176
94.785304;427;176
94.815962;427;178
94.852034;427;184
94.884711;427;184
94.915918;427;184
94.952037;427;184
94.984069;427;184
95.016560;427;184
95.052184;427;185
95.084453;427;185
95.116521;427;185
95.148164;427;185
95.188906;428;178
95.216003;428;178
95.248614;428;178
95.285822;428;179
95.316423;428;179
95.351411;428;179
95.384195;428;179
95.416568;427;179
95.448378;427;179
95.485515;427;179
95.522088;427;178
95.548946;426;179
95.588740;426;179
95.616381;426;179
95.656971;425;179
95.682093;425;179
95.716192;424;179
95.748028;424;179
95.780117;424;179
95.816654;423;179
95.847936;423;179
95.880518;423;179
95.915877;423;179
