time;x1;y1;x2;y2
31.120610;306;139;301;352
31.156439;306;139;301;352
31.188558;306;139;301;352
31.220486;306;139;301;352
31.253036;306;139;301;352
31.288537;306;139;301;352
31.320459;306;139;301;352
31.352537;306;139;301;352
31.388479;306;139;301;352
31.420497;306;139;301;352
31.461837;306;139;301;352
31.488639;306;139;301;352
31.520615;306;139;301;352
31.552493;306;139;301;352
31.594978;306;139;301;352
31.620486;306;139;301;352
31.652804;306;139;301;352
31.688582;306;139;301;352
31.720779;306;139;301;352
31.752484;306;139;301;352
31.807399;306;139;301;352
31.807797;306;139;301;352
31.851382;306;139;301;352
31.887500;306;139;301;352
31.920701;306;139;301;352
31.951582;305;139;301;352
31.987872;305;139;301;352
32.019467;306;139;301;352
32.051657;306;139;301;352
32.077452;306;139;301;352
32.118857;306;139;301;352
32.153504;306;139;301;352
32.185552;305;139;301;352
32.217537;305;139;302;352
32.253565;306;139;302;352
32.285462;305;139;302;352
32.317915;305;139;302;352
32.353565;306;139;303;352
32.387892;306;139;303;352
32.417408;306;139;303;352
32.463813;306;139;303;352
32.466593;306;139;303;352
32.518506;306;139;304;352
32.550462;307;139;304;352
32.586508;306;139;305;352
32.618464;306;139;305;352
32.652919;307;139;305;352
32.682862;307;139;305;352
32.718527;307;139;306;352
32.750403;307;139;306;352
32.790460;307;139;307;352
32.790761;307;139;305;352
32.853847;308;139;308;352
32.882459;307;139;309;352
32.918733;307;139;309;352
32.950613;308;139;309;352
32.990501;308;139;308;352
33.018432;308;139;309;352
33.050889;308;139;309;352
33.082415;308;139;308;352
33.118778;308;139;308;352
33.150521;308;139;308;352
33.182491;308;139;308;352
33.214518;308;139;308;352
33.250508;308;139;307;352
33.282520;308;139;307;352
33.314666;308;139;307;352
33.350482;308;139;307;352
33.382885;308;139;306;352
33.423505;308;139;307;352
33.425774;308;139;307;352
33.488431;307;139;303;352
33.517430;307;139;303;352
33.549593;307;139;302;352
33.581529;307;139;302;352
33.613470;306;139;301;352
33.649480;306;139;301;352
33.681620;306;139;300;352
33.713599;306;139;300;352
33.749555;306;139;300;352
33.781480;306;139;300;352
33.813850;306;139;300;352
33.849572;306;139;300;352
33.881495;306;139;300;352
33.913814;306;139;300;352
33.949572;306;139;300;352
33.981478;306;139;300;352
34.013471;306;139;300;352
34.049488;306;139;299;352
34.081459;306;139;302;352
34.113473;306;139;301;352
